text,label,label_text,word_count
Can I transfer money using a different currency?,50,receiving_money,8
"Hi, I have been transferring money to my friends since morning, but all my transactions were getting failed. Can you please look into this issue.",35,failed_transfer,25
"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",13,card_linking,20
I have a disposable card but it does not work?,72,virtual_card_not_working,10
I'd like to know what you guys look at to decide an exchange rate,32,exchange_rate,14
My account shows a direct debit charge that I have never seen before,28,direct_debit_payment_not_recognised,13
"I withdrew money from an ATM today, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?",75,wrong_amount_of_cash_received,53
I goofed up and used the wrong account.  Please help.,8,cancel_transfer,10
I didn't make the direct debit payment on my account.,28,direct_debit_payment_not_recognised,10
I am waiting on the refund,51,Refund_not_showing_up,6
I attempted to get cash in the ATM but I was denied,26,declined_cash_withdrawal,12
Can I exchange my money for EUR?,36,fiat_currency_support,7
What is the most I can top-up?,60,top_up_limits,7
Your foreign exchange rate is wrong.,17,card_payment_wrong_exchange_rate,6
How do I use a card to top up?,62,topping_up_by_card,9
Do you have to be in the UK to get a card?,24,country_support,12
Money that I have transferred hasn't arrived yet,5,balance_not_updated_after_bank_transfer,8
My card was charged more than expected.,15,card_payment_fee_charged,7
I cant prove who I am,68,unable_to_verify_identity,6
Is it possible to transfer money to my credit card?,62,topping_up_by_card,10
Card delivery services? Where?,43,order_physical_card,4
I am not in the UK can i get a card?,24,country_support,11
When can I expect my refund?,51,Refund_not_showing_up,6
Can apple pay handle top up exchanges?,2,apple_pay_or_google_pay,7
What do i do to get a physical card?,43,order_physical_card,9
There is a payment showing as pending and hasn't posted for a few days.  When will it post?,45,pending_card_payment,18
I would like to dispute a payment I didnt make,28,direct_debit_payment_not_recognised,10
"I can't figure out why I haven't gotten my cash, when I already put the check in the bank.",6,balance_not_updated_after_cheque_or_cash_deposit,19
Can I unblock my pin using the app?,49,pin_blocked,8
"Suddenly, my card won't work.",14,card_not_working,5
Can you tell me what the cash withdrawal is in my statement?,20,cash_withdrawal_not_recognised,12
"I need you to stop the transfer I just started as soon as possible, I just realized it's not correct!",8,cancel_transfer,20
How do I unlock my account after typing in the wrong PIN too many times?,49,pin_blocked,15
What do I do if my card is not working?,14,card_not_working,10
Why was I charged for withdrawing cash?,19,cash_withdrawal_charge,7
I found my card again. Can I put it back into the app?,13,card_linking,13
Will you charge an extra fee for top ups?,57,top_up_by_card_charge,9
Is it possible to get one the your cards in the EU?,24,country_support,12
How long do you have to wait to see your virtual card your ordered?,40,getting_virtual_card,14
I am still waiting on my bank transfer,5,balance_not_updated_after_bank_transfer,8
Explain why I can't do a transfer to an account.,7,beneficiary_not_allowed,10
I can't remember what my password is,44,passcode_forgotten,7
"I need to transfer some money, can I use my credit card?",62,topping_up_by_card,12
What works for identity verification?,69,verify_my_identity,5
"My transfer went through, but it seems to be caught up in a pending status.  This was very important that it got done quickly, can you give me a status update on how long it will take?",48,pending_transfer,37
Can I transfer my payroll to the bank?,50,receiving_money,8
Hi I'm waiting for a refund for an item I bought. I have contacted the merchant directly but had nothing back. Can you tell me whether or not you are able to refund me for the item?,51,Refund_not_showing_up,37
"There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?",53,reverted_card_payment?,34
I need assistance with activating my new card.,0,activate_my_card,8
"hey, I think someone stole my card numbers. There is a purchase showing up on my app from a store pretty far away from me.. I really need that money back to pay my rent.",28,direct_debit_payment_not_recognised,35
Hi! What documents can I use to verify my identity?,69,verify_my_identity,10
"I just went through a old statement and noticed that a very large payment went through and i did not make it. It was from a few months ago, can I still dispute the payment?",28,direct_debit_payment_not_recognised,35
Why would a merchant revert a card payment?,53,reverted_card_payment?,8
Do you offer SWIFT transfers?,56,top_up_by_bank_transfer_charge,5
I have a transaction that shows multiple times.,63,transaction_charged_twice,8
"If I need delivery on a certain day, is that something that could be accommodated?",12,card_delivery_estimate,15
I must make several disposable cards every day.,29,disposable_card_limits,8
"I want to add money to my international card, so are there any fees charged to do this?",57,top_up_by_card_charge,18
How can I verify my top-up card?,71,verify_top_up,7
Will I get a visa or Mastercard?,73,visa_or_mastercard,7
I did not make this payment that I see in the App.,16,card_payment_not_recognised,12
Why do you need so much information about my identity?,74,why_verify_identity,10
Please help me get a Visa card.,73,visa_or_mastercard,7
My ATM card isn't working for a withdrawl,26,declined_cash_withdrawal,8
Someone took my card without my permission.,41,lost_or_stolen_card,7
What do I do if there is a direct debit on my account that shouldn't be there?,28,direct_debit_payment_not_recognised,17
"Hello, I trying to top up with my card today but it didn't work. When I tried last time it worked but today it isn't. Could you take a look at it for me?",59,top_up_failed,34
"If my top-up didn't transfer, what went wrong?",61,top_up_reverted,8
Where should I look for my PIN number at?,38,get_physical_card,9
I want to top up with my Apple Watch.,2,apple_pay_or_google_pay,9
How do I go about verifying the top-up card?,71,verify_top_up,9
Why do I still have a pending cash withdrawal?,46,pending_cash_withdrawal,9
What commission do you take for currency exchage?,31,exchange_charge,8
"I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?",19,cash_withdrawal_charge,37
I took out money from the ATM and it's still showing as pending?,46,pending_cash_withdrawal,13
When will my transfer from the US get here?,67,transfer_timing,9
How do I find out where my funds came from?,70,verify_source_of_funds,10
How does on apply fora refund on an item he ordered? I ordere an item and have not received it yet so i want to cancel it and get a refund,52,request_refund,31
I would like to get your card in EU. Is that possible?,24,country_support,12
Why was I charged a random fee for a transfer I made?,64,transfer_fee_charged,12
"I want to get rid of the account, and delete personal information .",55,terminate_account,13
